CODI_SAD;ANY;GEN_DIARI;FEB_DIARI;MAR_DIARI;ABR_DIARI;MAI_DIARI;JUN_DIARI;JUL_DIARI;AGO_DIARI;SET_DIARI;OCT_DIARI;NOV_DIARI;DES_DIARI
CONTROL_RIPOLL_TER;2020;37,88316126;16,14020747;10,69953858;16,47702517;22,86685603;35,98372199;13,87932663;14,70155842;11,38663633;8,418100334;14,95390013;9,586880527
CONTROL_RIPOLL_TER;2021;5,756331773;9,320269212;7,893385237;6,536797903;12,50564439;11,07363367;4,957490174;3,976315765;4,721240804;3,506708845;4,907110053;3,684377939
CONTROL_RIPOLL_TER;2022;2,883447382;2,409156945;7,434646907;7,544631809;7,955926192;4,021720752;2,093235813;4,205818035;5,60935049;3,261490161;2,409200352;2,30680521
CONTROL_RIPOLL_TER;2023;1,70453994;2,25168008;2,607945502;2,116871602;4,052940124;10,28353978;4,380768196;3,281604786;2,730842742;2,211257573;2,365005546;2,467245824
CONTROL_RIPOLL_TER;2024;1,856291745;1,641156258;3,604866773;7,361772211;17,14984004;11,86932151;4,856484579;3,303559749;3,548199434;5,473583804;7,04657344;3,710205876
CONTROL_RIPOLL_TER;2025;2,683374602;2,486093893;26,01796633;18,75889379;17,63559588;8,139971982;6,720342572;;;;;
CONTROL_RODA_TER;2007;;;;;;;;;;;;
CONTROL_RODA_TER;2008;;;;;;;;;;;;
CONTROL_RODA_TER;2009;;;;;;;;;;;;
CONTROL_RODA_TER;2010;;;;;;;;;;;;
CONTROL_RODA_TER;2011;;;;;;;;;;;;
CONTROL_RODA_TER;2012;;;;;;;;;;;;
CONTROL_RODA_TER;2013;;;;;;;;;;;;
CONTROL_RODA_TER;2014;;;;;;;;;;;;
CONTROL_RODA_TER;2015;;;;;;;;;;;;
CONTROL_RODA_TER;2016;;;;;;;;;;;;
CONTROL_RODA_TER;2017;;;;;;;;;;;;
CONTROL_RODA_TER;2018;;;;;;;;;;;;
CONTROL_RODA_TER;2019;;;;;;;;;;;;
CONTROL_RODA_TER;2020;;;;;;;;19,62467127;11,80232523;8,625455886;19,71999123;10,2126251
CONTROL_RODA_TER;2021;7,318460063;10,49880711;8,941531661;8,157436177;14,73883769;10,30607185;5,31596857;4,434864786;5,848657152;4,298879815;6,620632575;5,014216272
CONTROL_RODA_TER;2022;3,994217422;3,352657246;10,46625066;9,79211459;9,857021853;5,105221176;1,878856583;5,649515234;8,121925421;4,200918369;2,812673797;2,967270626
CONTROL_RODA_TER;2023;2,178969037;3,734565285;3,569874131;2,80614789;7,500125433;15,45391503;4,6326587;3,860279008;3,076450322;2,309096138;2,251761878;2,592313206
CONTROL_RODA_TER;2024;2,079451259;1,631118116;4,808145583;8,360532288;21,02282392;20,63266819;5,603549263;3,812080883;3,691184952;7,242685094;9,418164371;4,498006814
CONTROL_RODA_TER;2025;2,997324098;3,441216419;41,94273388;24,33871775;24,01981186;10,08429641;10,15661275;;;;;
CONTROL_TER_COLOMERS;2007;7,8035256;9,042003472;7,853154866;16,96791215;12,19315589;124,6970658;124,1640236;125,5494532;122,3813276;119,4832991;111,9651177;111,28644
CONTROL_TER_COLOMERS;2008;100,769;97,96;;7,933158397;11,98527198;15,36714099;14,72637722;6,144527466;2,99800891;2,795342038;8,988700983;21,30314243
CONTROL_TER_COLOMERS;2009;7,103171013;12,39056834;11,91568271;44,78247195;30,61977144;11,15881506;12,08510967;11,24955044;9,971059722;8,667179351;8,090369732;7,711270497
CONTROL_TER_COLOMERS;2010;7,926871416;11,75467795;15,27071991;9,742714218;22,07388259;16,85025347;9,641574301;9,977038607;13,60278241;18,00925911;15,0768401;13,66699143
CONTROL_TER_COLOMERS;2011;9,922221974;8,000368184;71,57923636;30,46448758;28,54444265;25,77873928;;;;;;
CONTROL_TER_COLOMERS;2012;;;;;;;;;;;;
CONTROL_TER_COLOMERS;2013;;;;;;;18,477384;15,88558177;19,35400625;17,01292652;22,19871331;14,94164908
CONTROL_TER_COLOMERS;2014;14,18553954;14,2557345;13,08404842;15,05641296;12,62427755;13,7261125;16,97241151;15,59981216;19,71220994;27,0560224;26,21822778;97,30390973
CONTROL_TER_COLOMERS;2015;19,08207135;15,32121503;25,45849496;22,86461262;16,60087735;12,97249201;14,66599492;14,01693459;13,33618068;14,73184689;15,64144803;13,42420178
CONTROL_TER_COLOMERS;2016;13,21303315;13,91230867;13,46179693;14,92722234;14,48382807;12,7159397;13,82457908;13,91732661;13,32919977;15,27866784;13,04759688;12,75107941
CONTROL_TER_COLOMERS;2017;18,71913316;19,45898071;16,84931384;13,44049757;12,47187612;14,63301569;14,46542552;11,5381903;13,01044676;12,06700358;11,46521192;8,70618862
CONTROL_TER_COLOMERS;2018;8,544638889;9,590704241;8,832360439;8,369576383;26,58099085;42,02540422;16,6792661;13,98339628;19,49306299;79,5446824;143,0363248;29,00746112
CONTROL_TER_COLOMERS;2019;15,57747961;13,16941406;12,77652136;14,07325984;14,29532878;12,92896989;12,95890456;12,65884857;12,54862269;6,33449821;3,984930546;8,020004466
CONTROL_TER_COLOMERS;2020;88,40545524;31,64806662;12,41384185;59,12779793;31,73466768;57,11425443;10,9267399;10,30354523;15,81598953;15,9992077;31,20315292;25,45449633
CONTROL_TER_COLOMERS;2020;88,40545524;31,64806662;12,41384185;59,12779793;31,73466768;57,11425443;10,9267399;10,30354523;15,81598953;15,9992077;31,20315292;25,45449633
CONTROL_TER_COLOMERS;2021;14,94337554;13,98995504;14,11182631;7,167012789;7,736692988;5,312808565;5,357670139;5,779961582;5,530779352;4,226202845;5,982905972;5,149214494
CONTROL_TER_COLOMERS;2021;14,94337554;13,98995504;14,11182631;7,167012789;7,736692988;5,312808565;5,357670139;5,779961582;5,530779352;4,226202845;5,982905972;5,149214494
CONTROL_TER_COLOMERS;2022;5,36954461;4,877181645;7,817967678;7,209184778;5,622505176;5,18321628;4,851731746;4,496692168;4,985311259;4,518513379;3,631019615;3,420877166
CONTROL_TER_COLOMERS;2022;5,36954461;4,877181645;7,817967678;7,209184778;5,622505176;5,18321628;4,851731746;4,496692168;4,985311259;4,518513379;3,631019615;3,420877166
CONTROL_TER_COLOMERS;2023;3,342071899;3,577899457;2,763224936;2,681170486;2,899472222;3,275933788;3,520380936;3,464921483;2,893976968;2,481785719;4,557799798;7,144041776
CONTROL_TER_COLOMERS;2023;3,342071899;3,577899457;2,763224936;2,681170486;2,899472222;3,275933788;3,520380936;3,464921483;2,893976968;2,481785719;2,692473899;3,394758327
CONTROL_TER_COLOMERS;2024;8,225640187;1,848163601;1,703780018;1,81365787;3,856158041;3,950075347;5,447254558;5,533882056;4,812755093;4,313993873;4,083658449;3,673523633
CONTROL_TER_COLOMERS;2024;3,641885422;1,848163601;1,703780018;1,81365787;3,856158041;3,950075347;5,447254558;5,533882056;4,812755093;4,313993873;4,083658449;3,673523633
CONTROL_TER_COLOMERS;2025;3,762281138;4,030609265;20,28061168;5,24031971;8,95354678;4,167286466;8,119289012;;;;;
CONTROL_TER_GIRONA;2007;1,058129211;1,097360714;1,356067742;3,373466667;1,667219355;3,368593333;4,587611962;3,501467563;2,680093103;1,037803226;0,672786667;1,030535484
CONTROL_TER_GIRONA;2008;0,94547;1,054424138;1,212706452;0,88261;1,549758065;3,063296574;4,628416129;5,279981083;3,768057523;2,924239873;2,976662269;9,171883231
CONTROL_TER_GIRONA;2009;4,480578293;9,940480407;5,174048275;25,04998333;25,0389402;8,656573436;8,619453405;8,604120128;4,363435764;2,65304753;2,402566565;1,993119176
CONTROL_TER_GIRONA;2010;2,256251008;4,117410021;5,570484207;3,21957608;20,0439235;26,44528401;15,32311776;8,415439498;5,683969478;15,00829671;8,910122801;6,615272513
CONTROL_TER_GIRONA;2011;3,870696237;2,322695437;44,48423498;25,83180705;19,99196853;38,5265956;8,320586694;14,27349798;4,037335648;3,329753584;54,72440511;12,52810148
CONTROL_TER_GIRONA;2012;6,254771505;4,55263902;3,73483871;3,124333333;3,639354839;7,704333333;9,167741935;7,470967742;4,686;;;
CONTROL_TER_GIRONA;2013;2,800322581;2,257142857;14,22967742;4,188666667;7,18883871;11,857;10,84816129;8,521967742;8,708333333;6,651935484;6,113;3,018709677
CONTROL_TER_GIRONA;2014;2,600967742;3,498928571;2,621612903;3,018;3,256774194;7,916;7,367096774;6,126451613;14,70133333;13,66612903;12,07723623;46,58271113
CONTROL_TER_GIRONA;2015;4,885806452;2,124285714;12,17416667;7,613666667;5,25483871;6,219666667;9,922580645;5,269677419;5,525666667;4,516451613;6,396666667;3,425483871
CONTROL_TER_GIRONA;2016;4,478226129;3,898827897;4,146893677;4,894133333;5,401612903;6,733666667;9,581612903;8,296734207;5,000188431;4,03026129;3,894666667;4,125806452
CONTROL_TER_GIRONA;2017;5,131875336;4,931786309;4,676960349;3,588362169;5,120916443;8,726020347;8,509173399;6,452299171;4,604578251;3,805563508;3,490470139;3,259054021
CONTROL_TER_GIRONA;2018;3,253372575;4,125860119;4,289152442;8,239662384;13,60323533;27,13174039;10,32790424;7,649635977;9,251876968;49,8940284;67,50402366;11,90744387
CONTROL_TER_GIRONA;2019;3,97262822;3,493946336;4,570403961;6,214474591;4,823310059;8,016984143;8,857581106;8,348998656;5,206039005;4,836660154;3,518172614;5,632164577
CONTROL_TER_GIRONA;2020;76,23818343;30,64947665;9,561880259;47,94022964;28,75457814;60,18304856;9,506247787;10,10845416;14,76308246;4,706849475;13,67545538;10,19655507
CONTROL_TER_GIRONA;2020;76,23818343;30,64947665;9,561880259;47,94022964;28,75457814;60,18304856;9,506247787;10,10845416;14,76308246;4,706849475;13,67545538;10,19655507
CONTROL_TER_GIRONA;2021;4,643854196;4,585731766;4,528987167;4,720443298;5,113652976;6,75082905;7,168599788;6,370775208;4,265509603;3,389164239;3,649717167;3,192725528
CONTROL_TER_GIRONA;2021;4,643854196;4,585731766;4,528987167;4,720443298;5,113652976;6,75082905;7,168599788;6,370775208;4,265509603;3,389164239;3,649717167;3,192725528
CONTROL_TER_GIRONA;2022;3,226081874;3,639625577;4,190578888;4,076094743;4,089642853;6,749254173;6,2253721;4,758958699;3,303653925;3,502811201;3,346187799;3,098564577
CONTROL_TER_GIRONA;2022;3,226081874;3,639625577;4,190578888;4,076094743;4,089642853;6,749254173;6,2253721;4,758958699;3,303653925;3,502811201;3,346187799;3,098564577
CONTROL_TER_GIRONA;2023;3,014365313;2,884685375;2,21608079;2,081579034;2,292179468;3,568460214;3,094639157;2,884987299;2,142134108;2,139727616;2,062912581;1,989769467
CONTROL_TER_GIRONA;2023;3,014365313;2,884685375;2,21608079;2,081579034;2,292179468;3,568460214;3,094639157;2,884987299;2,142134108;2,139727616;2,062912581;1,989769467
CONTROL_TER_GIRONA;2024;2,043638696;1,677120854;1,42087201;1,611106231;2,649099709;3,182497907;5,583292509;4,598304985;3,462375979;3,696274486;3,396237548;3,16883666
CONTROL_TER_GIRONA;2024;2,043638696;1,677120854;1,42087201;1,611106231;2,649099709;3,182497907;5,583292509;4,598304985;3,462375979;3,696274486;3,396237548;3,16883666
CONTROL_TER_GIRONA;2025;3,128933137;3,353888236;14,57597176;4,382669176;5,34750626;5,304276505;6,431180964;;;;;
CONTROL_TER_SAU;2007;2,238906452;2,111596429;0,121574194;21,63378667;23,73065806;0,008726667;0,127354839;0,903122581;7,790946667;17,83671935;3,556866667;4,638996774
CONTROL_TER_SAU;2008;0,008767742;7,573882759;5,688587097;6,591883333;9,800977419;17,55070667;22,36471613;12,38273548;12,55195333;8,444045161;14,15019333;12,02734839
CONTROL_TER_SAU;2009;8,656032258;19,34164286;8,387419355;22,88806373;19,52829432;12,09401007;11,31881571;12,01703226;11,22266667;4,588387097;2,198;5,513387097
CONTROL_TER_SAU;2010;7,17653971;6,835714286;14,16237013;9,236923433;25,74321697;21,33111177;13,39814116;10,940474;7,880108067;19,84903226;12,56475163;10,05766106
CONTROL_TER_SAU;2011;7,778981161;15,31781057;57,38633761;39,7390134;36,34069142;30,5468901;18,47905145;25,09383606;10,68281347;5,70939271;20,7647327;8,665230323
CONTROL_TER_SAU;2012;6,346060129;5,115528483;13,78814519;8,476417233;9,604782258;3,244986067;7,669769968;17,09493581;8,392221567;10,44226135;8,1481738;8,089862548
CONTROL_TER_SAU;2013;7,382056516;2,021489821;10,55446829;23,01624217;36,20248197;19,13404867;20,8106628;12,42626281;16,9778256;12,06067055;12,95857735;9,571183903
CONTROL_TER_SAU;2014;7,786092129;2,96746425;6,965784581;17,63230523;12,74661087;5,554956897;21,20793661;15,23464294;17,79603487;13,43844832;19,82457211;43,84299581
CONTROL_TER_SAU;2015;11,13587148;9,942428679;14,01099977;10,9424136;9,703393226;14,95793007;13,81893803;13,15931823;8,438801103;1,2678329;18,98495887;4,591995419
CONTROL_TER_SAU;2016;10,67365765;9,668787828;13,39143648;1,2879314;14,41957127;18,41841677;11,97536671;11,05846565;7,829018385;0,127507226;;
CONTROL_TER_SAU;2017;;;;;;;;;2,573000033;9,931935516;5,570444567;2,940215032
CONTROL_TER_SAU;2018;0,976451613;1,20440475;9,15892471;24,5777333;11,89548381;20,7054445;12,65391916;12,88623348;11,3335556;29,51310968;47,81439;13,40527419
CONTROL_TER_SAU;2019;4,215051613;5,030817857;11,34175806;10,67475333;12,09994516;5,643146667;6,982225806;3,601280645;7,23462;6,997248387;3,213416667;24,2853129
CONTROL_TER_SAU;2020;49,74129393;20,51708329;11,22293792;21,73759338;23,57247842;50,30208468;14,83515283;14,96979641;15,79590418;12,90212419;15,11228536;6,045698829
CONTROL_TER_SAU;2021;9,785320515;7,402803728;7,105999826;7,769306997;12,79428213;14,28662669;8,815175601;8,901936429;13,36926902;4,394691302;3,20866078;10,47548612
CONTROL_TER_SAU;2022;1,7336176;1,47882499;3,381382674;10,39697791;10,41646407;9,181949346;8,040422417;9,147742594;12,99786857;8,544186801;2,217994318;2,224961508
CONTROL_TER_SAU;2023;2,916498824;7,418030281;8,700175232;2,016526599;1,806960228;2,220242216;6,877688414;2,472094351;2,147498729;0,953702844;4,130268394;6,058701246
CONTROL_TER_SAU;2024;4,526530481;3,440159859;2,858028719;7,737791185;5,012937795;7,401207537;13,33878333;6,326595929;6,30986391;0,581500684;11,20586054;9,251233559
CONTROL_TER_SAU;2025;8,289704191;4,233346082;1,044790363;20,44785959;24,65511753;9,15677139;6,660528933;;;;;
CONTROL_TER_SUSQUEDA;2007;0,00043871;0,405039286;0,036951613;1,84773;0,113729032;0,023766667;0,000764286;0,01083;0,030033333;0,044651613;0,007696296;0,052955172
CONTROL_TER_SUSQUEDA;2008;0,024186667;0,101948148;0,702277419;0,871546667;0,559354839;0,871847222;0,022609677;0,001054435;0,003089583;0,051186492;0,587271528;1,254498285
CONTROL_TER_SUSQUEDA;2009;1,743403226;4,301988773;1,731593841;2,297828807;1,589376715;1,038839005;0,629515233;0,545575553;1,020141319;1,335777905;1,411939296;1,561455085
CONTROL_TER_SUSQUEDA;2010;1,876479727;4,275701214;5,877247366;2,980603488;6,116215612;2,578149276;1,490439543;1,80583591;3,773121064;7,335498262;;
CONTROL_TER_SUSQUEDA;2011;0,498721579;0,211018873;3,87688549;1,327010532;1,149393145;1,052343056;;;0,92263761;3,097397737;10,991089;2,940372424
CONTROL_TER_SUSQUEDA;2012;2,199537502;1,88334678;1,780009073;1,810178819;1,542770161;1,179442814;0,789626904;0,12341017;1,715847685;2,376877576;2,468406018;2,01849664
CONTROL_TER_SUSQUEDA;2013;1,876530802;1,921285714;5,065382504;2,954952315;3,071413755;2,427921991;1,95933703;1,612761873;2,159081533;2,306395049;2,965824653;2,564435932
CONTROL_TER_SUSQUEDA;2014;2,558597894;2,702484747;2,569712399;2,711892054;3,060261952;2,412959028;2,468943324;2,352750672;6,784982639;5,435206765;5,336825;6,218737919
CONTROL_TER_SUSQUEDA;2015;3,869360663;3,543755952;3,954823701;2,739939005;1,933160394;1,251158102;0,311428191;1,551959005;1,951851527;3,87441129;3,677612384;3,427624776
CONTROL_TER_SUSQUEDA;2016;3,159619129;3,179986138;2,972735484;3,462253588;3,23902733;2,122715741;0,961262097;0,30772547;2,463081019;3,865743554;3,149891782;3,114214942
CONTROL_TER_SUSQUEDA;2017;5,519519377;4,522214045;3,670629368;3,067105556;2,823959117;2,127240825;2,072532706;1,752249776;2,991580556;3,141787746;3,225473264;3,382563844
CONTROL_TER_SUSQUEDA;2018;3,54753909;3,959834863;4,017802531;5,467544055;6,211565748;3,389111458;2,304881392;2,792709117;3,926643727;5,840406584;12,0126713;1,08997247
CONTROL_TER_SUSQUEDA;2019;0,358170139;0,027335689;0,00377397;0,159219676;0,504215736;0,158016782;0,075014244;0,004420363;0,175431134;1,896459981;1,509250085;2,958213598
CONTROL_TER_SUSQUEDA;2020;7,83145272;0,869884579;0,687577447;5,977091898;1,081305451;0,942414236;0,097885081;0,233432796;0,043050926;0,111596704;0,479197819;0,391404798
CONTROL_TER_SUSQUEDA;2021;0,164076763;0,359323843;0,016641851;0,054714094;0,093778245;0,002419311;0,003445387;0,00546013;0,275631164;0,013809271;0,765239331;0,046334739
CONTROL_TER_SUSQUEDA;2022;0,015705877;0,013534051;0,641835241;0,511495872;0,12723077;0,080483033;0,582857986;0,502483199;1,126647374;2,260799955;1,749318412;0,840257168
CONTROL_TER_SUSQUEDA;2023;0,404303539;0,225682416;0,065417228;0,073092361;0,456542227;0,304138971;0,10800616;0,157524978;0,149965791;0,143351591;0,171732755;0,200634073
CONTROL_TER_SUSQUEDA;2024;0,224157594;0,208265925;0,324010641;0,620099142;0,319059252;0,177331822;0,064958333;0,576735347;0,599555716;0,53740961;0,689283912;0,483537753
CONTROL_TER_SUSQUEDA;2025;0,463416727;0,549270141;3,641497277;0,739838423;1,487294724;0,222531061;0,622455474;;;;;
CONTROL_TER_TORROELLA;2007;4,807641935;8,707932143;2,960606452;7,1544;2,71376129;2,472483333;2,154193548;2,832890323;2,352873333;3,568941935;1,83668;2,205974194
CONTROL_TER_TORROELLA;2008;2,130377419;1,971086207;2,140387097;1,72772;2,072706452;3,581546667;1,37763871;1,837223051;1,695853264;2,123901747;3,591273935;15,34168828
CONTROL_TER_TORROELLA;2009;12,42691879;21,55669722;9,194070968;32,01571588;26,89615515;6,449687685;4,231025134;3,838978338;4,212419954;5,171909229;6,581285324;4,303905578
CONTROL_TER_TORROELLA;2010;4,45287332;9,758796726;15,69501848;6,040804653;28,50609951;23,51542981;11,20907466;4,659548768;5,869828403;23,04921794;13,88301944;10,60897171
CONTROL_TER_TORROELLA;2011;8,130241487;6,149509449;49,88889281;31,87535157;22,54037368;26,84273667;8,492085327;14,10778911;3,104854861;15,3580058;102,7910311;31,77202036
CONTROL_TER_TORROELLA;2012;14,21005591;4,788560824;10,54129032;4,859333333;5,55516129;4,331;3,904516129;2,572903226;4,409333333;4,698064516;7,581333333;4,990967742
CONTROL_TER_TORROELLA;2013;5,289032258;4,673928571;21,20290323;10,041;12,56218183;12,69523914;7,774516129;5,640151613;9,380333333;7,870322581;11,861;5,373225806
CONTROL_TER_TORROELLA;2014;6,354193548;6,228214286;5,515806452;7,32;4,435483871;4,342666667;6,849354839;6,052580645;24,24766667;17,53903226;18,38233333;57,19096774
CONTROL_TER_TORROELLA;2015;11,87483871;7,652142857;18,33741935;15,517;7,573024238;3,591483171;4,030829839;4,979967744;5,826166692;5,224516129;5,690666667;3,768709677
CONTROL_TER_TORROELLA;2016;3,674193548;3,810586207;3,748677419;7,003077083;5,054516129;3,963333333;3,520322581;3,675255712;4,520214005;8,448158254;5,55733287;4,831795012
CONTROL_TER_TORROELLA;2017;15,43933503;12,39158971;8,65271113;6,070217593;4,139811604;5,263071598;5,202099798;2,350163978;4,052778472;4,68849384;3,97775787;2,559550627
CONTROL_TER_TORROELLA;2018;2,932557236;3,826885541;3,349395049;10,84084375;16,40044052;26,98179271;6,830213905;4,347166555;10,023205;55,56769727;106,392537;20,15873443
CONTROL_TER_TORROELLA;2019;6,395177419;4,890035714;4,37120627;6,495066667;5,822350744;3,851924884;3,596459789;3,272925291;3,826129398;8,975800161;4,564696145;12,25146099
CONTROL_TER_TORROELLA;2020;95,58697422;33,69917863;12,63074407;91,44034964;30,86721834;60,90290951;10,68150152;8,878471871;19,0334989;7,282857092;21,75099874;15,68083237
CONTROL_TER_TORROELLA;2020;95,58697422;33,69917863;12,5136233;91,44034964;30,83924356;72,55242459;10,68150152;8,878471871;18,6657156;7,282857092;21,75099874;15,68083237
CONTROL_TER_TORROELLA;2021;6,567928441;5,95450392;5,562311562;5,80616735;6,461933446;4,408451421;3,493645756;3,998798884;5,799398399;4,248750755;6,802729004;6,351334029
CONTROL_TER_TORROELLA;2021;6,567928441;5,95450392;5,562311562;5,80616735;6,461933446;4,408451421;3,493645756;3,998798884;5,799398399;4,248750755;6,802729004;6,351334029
CONTROL_TER_TORROELLA;2022;6,30112036;5,189387631;8,96965162;7,703661148;5,279751766;3,335792212;2,999984674;2,959862853;4,744763826;5,864139276;3,857410874;3,713104207
CONTROL_TER_TORROELLA;2022;6,30112036;5,189387631;8,96965162;7,703661148;5,279751766;3,335792212;2,999984674;2,959862853;4,744763826;5,864139276;3,857410874;3,713104207
CONTROL_TER_TORROELLA;2023;3,547196511;3,937584101;2,861962434;2,269889822;2,418162538;2,416491689;2,297416263;2,646388434;2,779738919;2,328019447;2,269659918;2,376806285
CONTROL_TER_TORROELLA;2023;3,547196511;3,937584101;2,861962434;2,269889822;2,418162538;2,416491689;2,297416263;2,646388434;2,779738919;2,328019447;2,269659918;2,376806285
CONTROL_TER_TORROELLA;2024;2,313838052;1,658915869;2,045329992;1,760637076;4,232962235;2,43842137;3,026859691;3,372474708;3,177577617;3,738241149;4,172449425;3,757943655
CONTROL_TER_TORROELLA;2024;2,313838052;1,658915869;2,045329992;1,760637076;4,232962235;2,43842137;3,026859691;3,372474708;3,177577617;3,738241149;4,172449425;3,757943655
CONTROL_TER_TORROELLA;2025;3,711145915;4,558901285;27,87800863;6,277982313;10,77031848;3,300641327;8,767470004;;;;;
CONTROL_VOLTREGA_TER;2019;;;;;;;1,6054518;;1,877679124;1,551923398;1,229680431;2,950392592
CONTROL_VOLTREGA_TER;2020;5,257490578;3,911369971;2,855045456;4,25519375;4,739042339;6,4427125;3,215590558;2,728971351;2,870501519;2,180653163;3,317452812;3,165735386
CONTROL_VOLTREGA_TER;2021;2,559179794;2,901659915;3,003394443;2,585254441;3,344357266;3,080134798;1,876164481;1,854045194;2,137419183;2,46250304;2,824234218;2,612887402
CONTROL_VOLTREGA_TER;2022;2,335556704;2,138484821;3,086542754;2,768330556;;2,023013486;1,311234804;2,105492687;1,963152468;2,200419522;2,223289948;2,187086834
CONTROL_VOLTREGA_TER;2023;1,972821313;;;2,119836966;;;2,114643792;1,926471522;1,987967878;1,933610952;2,102782035;2,19267367
CONTROL_VOLTREGA_TER;2024;1,986295685;;;;;;;;;;;
CR_ANGLES_NO_REG;2020;0,097072879;0,194279101;0,168010753;0,185185185;0,197879331;0,019787933;0,182945042;0,044802867;0,146604938;0,100806452;0,081018519;0,078405018
CR_ANGLES_NO_REG;2021;0;0;0;0;0,100806452;0;0;0;0;0;0;0
CR_ANGLES_NO_REG;2022;0;0;0;0;0;0;0;0;0;0;0;0
CR_ANGLES_NO_REG;2023;0;0;0;0;0;0;0;0;0;0;0;0
CR_ANGLES_NO_REG;2024;0;0;0;0;0;0;0;0;0;0;0;0
CR_ANGLES_REG;2020;0,097072879;0;0,026135006;0;0;0;0,022401434;0,160543608;0,05787037;0,100806452;0,042438272;0,104540024
CR_ANGLES_REG;2021;0,190412186;0,206679894;0,209080048;0,208333333;0,108273596;0,02016129;0,194145759;0,21281362;0,200617284;0,220280765;0,162037037;0,134408602
