CODI_SAD;ANY;GEN_DIARI;FEB_DIARI;MAR_DIARI;ABR_DIARI;MAI_DIARI;JUN_DIARI;JUL_DIARI;AGO_DIARI;SET_DIARI;OCT_DIARI;NOV_DIARI;DES_DIARI
CR_ANGLES_REG;2022;0,17921147;0,219080688;0,220280765;0,223765432;0,253882915;0,02426822;0,235215054;0,238948626;0,316358025;0,197879331;0,177469136;0,16427718
CR_ANGLES_REG;2023;0,156810036;0,132275132;0,022401434;0,034722222;0,026135006;0,005600358;0,149342891;0,134408602;0,05787037;0,014934289;0,011574074;0,011200717
CR_ANGLES_REG;2024;0,007467145;0;0;0;0;0;0,078405018;0,119474313;0,042438272;0;0;0
CR_ANGLES_TOTAL;2020;0,194145759;0,194279101;0,194145759;0,185185185;0,197879331;0,019787933;0,205346476;0,205346476;0,204475309;0,201612903;0,12345679;0,182945042
CR_ANGLES_TOTAL;2021;0,190412186;0,206679894;0,209080048;0,208333333;0,209080048;0,02016129;0,194145759;0,21281362;0,200617284;0,220280765;0,162037037;0,134408602
CR_ANGLES_TOTAL;2022;0,17921147;0,219080688;0,220280765;0,223765432;0,253882915;0,02426822;0,235215054;0,238948626;0,316358025;0,197879331;0,177469136;0,16427718
CR_ANGLES_TOTAL;2023;0,156810036;0,132275132;0,022401434;0,034722222;0,026135006;0,005600358;0,149342891;0,134408602;0,05787037;0,014934289;0,011574074;0,011200717
CR_ANGLES_TOTAL;2024;0,007467145;0;0;0;0;0;0,078405018;0,119474313;0,042438272;0;0;0
CR_CERVIA_NO_REG;2020;0;0;0;0;0,13067503;0,01754779;0,582437276;0,093339307;0,154320988;0,033602151;0,003858025;0
CR_CERVIA_NO_REG;2021;0;0;0;0,042438272;0,037335723;0,008213859;0,007467145;0,041069295;0,023148148;0,033602151;0;0,003733572
CR_CERVIA_NO_REG;2022;0;0;0,007467145;0,007716049;0,056003584;0,001120072;0,052270012;0,175477897;0;0,007467145;0,015432099;0
CR_CERVIA_NO_REG;2023;0;0;0;0;0,007467145;0,01082736;0,033602151;0,037335723;0,073302469;0,022401434;0;0
CR_CERVIA_NO_REG;2024;0,003733572;0;0;0;0;0,000373357;0,003733572;0,063470729;0,06558642;0,011200717;0;0
CR_CERVIA_REG;2020;0;0;0;0;0;0;0;0,459229391;0;0;0;0
CR_CERVIA_REG;2021;0;0;0;0,011574074;0,026135006;0,054883513;0,645908005;0,511499403;0,027006173;0;0;0
CR_CERVIA_REG;2022;0;0;0;0;0,089605735;0,060110514;0,619772999;0,332287933;0,077160494;0;0;0
CR_CERVIA_REG;2023;0;0;0;0;0;0,01754779;0,410692951;0,34348865;0,096450617;0;0;0
CR_CERVIA_REG;2024;0;0;0;0;0;0;0,384557945;0,34348865;0,111882716;0;0;0
CR_CERVIA_TOTAL;2020;0;0;0;0;0,13067503;0,01754779;0,582437276;0,552568698;0,154320988;0,033602151;0,003858025;0
CR_CERVIA_TOTAL;2021;0;0;0;0,054012346;0,063470729;0,063097372;0,653375149;0,552568698;0,050154321;0,033602151;0;0,003733572
CR_CERVIA_TOTAL;2022;0;0;0,007467145;0,007716049;0,145609319;0,061230585;0,672043011;0,50776583;0,077160494;0,007467145;0,015432099;0
CR_CERVIA_TOTAL;2023;0;0;0;0;0,007467145;0,028375149;0,444295102;0,380824373;0,169753086;0,022401434;0;0
CR_CERVIA_TOTAL;2024;0,003733572;0;0;0;0;0,000373357;0,388291517;0,406959379;0,177469136;0,011200717;0;0
CR_MOLI_PALS_NO_REG;2020;0,530167264;0,074404762;0;0,18904321;0,489097969;0,120967742;1,784647551;0,272550777;0,895061728;0,571236559;0,412808642;0,410692951
CR_MOLI_PALS_NO_REG;2021;0,209080048;0,388558201;0,34348865;0,343364198;0,3770908;0,017174432;0,171744325;0,17921147;0,366512346;0,589904421;0,239197531;0,089605735
CR_MOLI_PALS_NO_REG;2022;0,052270012;0,062003968;0,067204301;0,069444444;0,160543608;0,011947431;0,171744325;0,365890084;0,073302469;0,134408602;0,104166667;0,044802867
CR_MOLI_PALS_NO_REG;2023;0,018667861;0,012400794;0,011200717;0,069444444;0,08213859;0,021654719;0,141875747;0,145609319;0,104166667;0,070937873;0,104166667;0,007467145
CR_MOLI_PALS_NO_REG;2024;0,007467145;0,008267196;0,007467145;0,027006173;0,033602151;0,016054361;0,037335723;0,08213859;0,06558642;0,007467145;0,011574074;0,011200717
CR_MOLI_PALS_REG;2020;0;0;0;0;0;0;1,123805257;2,35588411;0,135030864;0;0;0
CR_MOLI_PALS_REG;2021;0,134408602;0,053736772;0,153076464;0,351080247;0,436827957;0,167264038;2,172939068;1,982526882;0,570987654;0;0;0
CR_MOLI_PALS_REG;2022;0;0,004133598;0;0,084876543;0,492831541;0,17510454;1,926523297;1,62037037;0,520833333;0;0;0
CR_MOLI_PALS_REG;2023;0;0;0;0,046296296;0,078405018;0,080271804;1,220878136;1,056600956;0,177469136;0,04853644;0;0
CR_MOLI_PALS_REG;2024;0;0;0;0;0;0,034348865;1,597968937;1,355286738;0,547839506;0,04853644;0;0
CR_MOLI_PALS_TOTAL;2020;0,530167264;0,074404762;0;0,18904321;0,489097969;0,120967742;2,908452808;2,628434886;1,030092593;0,571236559;0,412808642;0,410692951
CR_MOLI_PALS_TOTAL;2021;0,34348865;0,442294974;0,496565114;0,694444444;0,813918757;0,184438471;2,344683393;2,161738351;0,9375;0,589904421;0,239197531;0,089605735
CR_MOLI_PALS_TOTAL;2022;0,052270012;0,066137566;0,067204301;0,154320988;0,653375149;0,187051971;2,098267622;1,986260454;0,594135802;0,134408602;0,104166667;0,044802867
CR_MOLI_PALS_TOTAL;2023;0,018667861;0,012400794;0,011200717;0,115740741;0,160543608;0,101926523;1,362753883;1,202210275;0,281635802;0,119474313;0,104166667;0,007467145
CR_MOLI_PALS_TOTAL;2024;0,007467145;0,008267196;0,007467145;0,027006173;0,033602151;0,050403226;1,635304659;1,437425329;0,613425926;0,056003584;0,011574074;0,011200717
CR_MONAR_NO_REG;2020;0,056003584;0,268683862;0;0,073302469;0,205346476;0,048163082;0,302419355;0,190412186;0,223765432;0,056003584;0,239197531;0,104540024
CR_MONAR_NO_REG;2021;0,011200717;0;0,011200717;0,007716049;0,037335723;0,00410693;0,007467145;0,026135006;0,011574074;0,003733572;0,015432099;0,007467145
CR_MONAR_NO_REG;2022;0,018667861;0,016534392;0,041069295;0,038580247;0,070937873;0,001493429;0,044802867;0,112007168;0,023148148;0;0;0,003733572
CR_MONAR_NO_REG;2023;0;0,024801587;0,014934289;0,046296296;0,078405018;0,00410693;0,022401434;0,029868578;0,054012346;0,037335723;0;0
CR_MONAR_NO_REG;2024;0;0;0;0;0;0,002240143;0;0,033602151;0,034722222;0;0;0
CR_MONAR_REG;2020;0,186678614;0;0;0;0;0;0,350955795;0,324820789;0,108024691;0,186678614;0,088734568;0,235215054
CR_MONAR_REG;2021;0,197879331;0,012400794;0,018667861;0,007716049;0,059737157;0,018667861;0,306152927;0,3770908;0,100308642;0,041069295;0,084876543;0,063470729
CR_MONAR_REG;2022;0,141875747;0,148809524;0,246415771;0,096450617;0,16427718;0,038455795;0,548835125;0,388291517;0,300925926;0,018667861;0;0,018667861
CR_MONAR_REG;2023;0;0,053736772;0,041069295;0,007716049;0,059737157;0,021654719;0,518966547;0,500298686;0,285493827;0,026135006;0,015432099;0
CR_MONAR_REG;2024;0;0;0;0;0;0,004853644;0,451762246;0,653375149;0,416666667;0,037335723;0;0
CR_MONAR_TOTAL;2020;0,186678614;0;0;0;0,112007168;0,009707288;0,466696535;0,380824373;0,169753086;0,190412186;0,092592593;0,235215054
CR_MONAR_TOTAL;2021;0,197879331;0,012400794;0,018667861;0,034722222;0,089605735;0,021281362;0,313620072;0,39202509;0,108024691;0,044802867;0,084876543;0,063470729
CR_MONAR_TOTAL;2022;0,141875747;0,148809524;0,246415771;0,111882716;0,190412186;0,039202509;0,567502987;0,429360812;0,304783951;0,026135006;0,003858025;0,018667861
CR_MONAR_TOTAL;2023;0;0,053736772;0,041069295;0,030864198;0,063470729;0,023148148;0,530167264;0,50776583;0,304783951;0,029868578;0,015432099;0,003733572
CR_MONAR_TOTAL;2024;0;0,008267196;0,007467145;0;0;0,005600358;0,451762246;0,657108722;0,424382716;0,063470729;0;0
CR_PARDINA_NO_REG;2020;0;0;0;0;0;0;0;0;0;0;0;0
CR_PARDINA_NO_REG;2021;0;0;0;0;0;0;0;0;0;0;0;0
CR_PARDINA_NO_REG;2022;0;0;0;0;0;0;0;0;0;0;0;0
CR_PARDINA_NO_REG;2023;0;0;0;0;0;0;0;0;0;0;0;0
CR_PARDINA_NO_REG;2024;0;0;0;0;0;0;0;0;0;0;0;0
CR_PARDINA_REG;2020;0,085872162;0,103339947;0,145609319;0,13117284;0,13067503;0,016427718;0,186678614;0,182945042;0,127314815;0,123207885;0,111882716;0,108273596
CR_PARDINA_REG;2021;0,104540024;0,095072751;0,097072879;0,138888889;0,138142174;0,017174432;0,205346476;0,190412186;0,104166667;0,138142174;0,092592593;0,089605735
CR_PARDINA_REG;2022;0,078405018;0,111607143;0,085872162;0,081018519;0,119474313;0,016427718;0,186678614;0,16427718;0,13117284;0,115740741;0,088734568;0,074671446
CR_PARDINA_REG;2023;0,074671446;0,066137566;0,067204301;0,038580247;0,022401434;0,008213859;0,112007168;0,115740741;0,06558642;0,052270012;0,054012346;0,052270012
CR_PARDINA_REG;2024;0,070937873;0,016534392;0,011200717;0,007716049;0,003733572;0,006347073;0,134408602;0,123207885;0,077160494;0,029868578;0,023148148;0,022401434
CR_PARDINA_TOTAL;2020;0,085872162;0,103339947;0,145609319;0,13117284;0,13067503;0,016427718;0,186678614;0,182945042;0,127314815;0,123207885;0,111882716;0,108273596
CR_PARDINA_TOTAL;2021;0,104540024;0,095072751;0,097072879;0,138888889;0,138142174;0,017174432;0,205346476;0,190412186;0,104166667;0,138142174;0,092592593;0,089605735
CR_PARDINA_TOTAL;2022;0,078405018;0,111607143;0,085872162;0,081018519;0,119474313;0,016427718;0,186678614;0,16427718;0,13117284;0,115740741;0,088734568;0,074671446
CR_PARDINA_TOTAL;2023;0,074671446;0,066137566;0,067204301;0,038580247;0,022401434;0,008213859;0,112007168;0,115740741;0,06558642;0,052270012;0,054012346;0,052270012
CR_PARDINA_TOTAL;2024;0,070937873;0,016534392;0,011200717;0,007716049;0,003733572;0,006347073;0,134408602;0,123207885;0,077160494;0,029868578;0,023148148;0,022401434
CR_SENTMENAT_NO_REG;2020;0,138142174;0,107473545;0,126941458;0,173611111;0,451762246;0,110887097;1,639038232;0,250149343;0,821759259;0,522700119;0,37808642;0,3770908
CR_SENTMENAT_NO_REG;2021;0,194145759;0,355489418;0,317353644;0,316358025;0,34348865;0,022774791;0,197879331;0,205346476;0,524691358;0,574970131;0,358796296;0,238948626
CR_SENTMENAT_NO_REG;2022;0,280017921;0,367890212;0,220280765;0,158179012;0,17921147;0,015307646;0,209080048;0,324820789;0,069444444;0,253882915;0,339506173;0,380824373
CR_SENTMENAT_NO_REG;2023;0,373357228;0,256283069;0,224014337;0,196759259;0,141875747;0,022028076;0,123207885;0,115740741;0,138888889;0,13067503;0,200617284;0,089605735
CR_SENTMENAT_NO_REG;2024;0,134408602;0,095072751;0,070937873;0,158179012;0,097072879;0,022774791;0,029868578;0,063470729;0,038580247;0,022401434;0,096450617;0,119474313
CR_SENTMENAT_REG;2020;0;0;0;0;0;0;1,03046595;2,161738351;0,12345679;0;0;0
CR_SENTMENAT_REG;2021;0,123207885;0,049603175;0,141875747;0,320216049;0,403225806;0,221027479;2,52016129;2,240143369;0,513117284;0;0;0
CR_SENTMENAT_REG;2022;0;0,020667989;0;0,185185185;0,578703704;0,223267622;2,303614098;1,485961768;0,486111111;0;0;0
CR_SENTMENAT_REG;2023;0;0;0;0,100308642;0,123207885;0,078031661;1,079002389;0,843787336;0,138888889;0,097072879;0;0
CR_SENTMENAT_REG;2024;0;0;0;0;0;0,028748507;1,220878136;1,071535245;0,3125;0,134408602;0;0
CR_SENTMENAT_TOTAL;2020;0,138142174;0,107473545;0,126941458;0,173611111;0,451762246;0,110887097;2,669504182;2,411887694;0,945216049;0,522700119;0,37808642;0,3770908
CR_SENTMENAT_TOTAL;2021;0,317353644;0,405092593;0,459229391;0,636574074;0,746714456;0,24380227;2,718040621;2,445489845;1,037808642;0,574970131;0,358796296;0,238948626
CR_SENTMENAT_TOTAL;2022;0,280017921;0,388558201;0,220280765;0,343364198;0,757915173;0,238575269;2,512694146;1,810782557;0,555555556;0,253882915;0,339506173;0,380824373
CR_SENTMENAT_TOTAL;2023;0,373357228;0,256283069;0,224014337;0,297067901;0,265083632;0,100059737;1,202210275;0,959528076;0,277777778;0,227747909;0,200617284;0,089605735
CR_SENTMENAT_TOTAL;2024;0,134408602;0,095072751;0,070937873;0,158179012;0,097072879;0,051523297;1,250746714;1,135005974;0,351080247;0,156810036;0,096450617;0,119474313
CR_STJULIA_NO_REG;2020;0;0;0,007467145;0,030864198;0,022401434;0,002240143;0,022401434;0,007467145;0,019290123;0,014934289;0,003858025;0,007467145
CR_STJULIA_NO_REG;2021;0;0;0;0;0,014934289;0;0;0;0;0;0;0
CR_STJULIA_NO_REG;2022;0;0;0;0;0;0;0;0;0;0;0;0
CR_STJULIA_NO_REG;2023;0;0;0;0;0;0;0;0;0;0;0;0
CR_STJULIA_NO_REG;2024;0;0;0;0;0;0;0;0;0;0;0;0
CR_STJULIA_REG;2020;0;0;0,003733572;0;0;0;0,003733572;0,022401434;0,007716049;0,014934289;0;0,007467145
CR_STJULIA_REG;2021;0,007467145;0,012400794;0,018667861;0,027006173;0,014934289;0,002613501;0,022401434;0,026135006;0,023148148;0,018667861;0;0
CR_STJULIA_REG;2022;0;0;0;0,011574074;0,037335723;0,003733572;0,037335723;0,026135006;0,030864198;0,029868578;0;0
CR_STJULIA_REG;2023;0;0;0;0,003858025;0,003733572;0,000746714;0,014934289;0,014934289;0,011574074;0;0;0
CR_STJULIA_REG;2024;0;0,004133598;0,003733572;0;0;0,000373357;0,026135006;0,026135006;0,023148148;0;0;0
CR_STJULIA_TOTAL;2020;0;0;0,011200717;0,030864198;0,022401434;0,002240143;0,026135006;0,029868578;0,027006173;0,029868578;0,003858025;0,014934289
CR_STJULIA_TOTAL;2021;0,007467145;0,012400794;0,018667861;0,027006173;0,029868578;0,002613501;0,022401434;0,026135006;0,023148148;0,018667861;0;0
CR_STJULIA_TOTAL;2022;0;0;0;0,011574074;0,037335723;0,003733572;0,037335723;0,026135006;0,030864198;0,029868578;0;0
CR_STJULIA_TOTAL;2023;0;0;0;0,003858025;0,003733572;0,000746714;0,014934289;0,014934289;0,011574074;0;0;0
CR_STJULIA_TOTAL;2024;0;0,004133598;0,003733572;0;0;0,000373357;0,026135006;0,026135006;0,023148148;0;0;0
CR_VILANNA_NO_REG;2020;0;0;0;0;0,112007168;0,009707288;0,115740741;0,056003584;0,061728395;0,003733572;0,003858025;0
CR_VILANNA_NO_REG;2021;0;0;0;0,027006173;0,029868578;0,002613501;0,007467145;0,014934289;0,007716049;0,003733572;0;0
CR_VILANNA_NO_REG;2022;0;0;0;0,015432099;0,026135006;0,000746714;0,018667861;0,041069295;0,003858025;0,007467145;0,003858025;0
CR_VILANNA_NO_REG;2023;0;0;0;0,023148148;0,003733572;0,001493429;0,011200717;0,007467145;0,019290123;0,003733572;0;0,003733572
CR_VILANNA_NO_REG;2024;0;0,008267196;0,007467145;0;0;0,000746714;0;0,003733572;0,007716049;0,026135006;0;0
CR_VILANNA_REG;2020;0;0;0;0;0;0;0,119474313;0,13067503;0,050154321;0,007467145;0;0
CR_VILANNA_REG;2021;0;0;0;0,038580247;0,052270012;0,016427718;0,250149343;0,209080048;0,06558642;0,04853644;0;0
CR_VILANNA_REG;2022;0;0,008267196;0,003733572;0,034722222;0,067204301;0,018667861;0,201612903;0,145609319;0,073302469;0,033602151;0,023148148;0
CR_VILANNA_REG;2023;0;0;0;0;0,007467145;0,004480287;0,197879331;0,093339307;0,077160494;0;0;0,011200717
CR_VILANNA_REG;2024;0,003733572;0,024801587;0,011200717;0;0;0,001493429;0,126941458;0,112007168;0,092592593;0,022401434;0,003858025;0
CR_VILANNA_TOTAL;2020;0;0;0;0;0,112007168;0,009707288;0,235215054;0,186678614;0,111882716;0,011200717;0,003858025;0
CR_VILANNA_TOTAL;2021;0;0;0;0,06558642;0,08213859;0,019041219;0,257616487;0,224014337;0,073302469;0,052270012;0;0
CR_VILANNA_TOTAL;2022;0;0,008267196;0,003733572;0,050154321;0,093339307;0,019414576;0,220280765;0,186678614;0,077160494;0,041069295;0,027006173;0
CR_VILANNA_TOTAL;2023;0;0;0;0,023148148;0,011200717;0,005973716;0,209080048;0,100806452;0,096450617;0,003733572;0;0,014934289
CR_VILANNA_TOTAL;2024;0,003733572;0,033068783;0,018667861;0;0;0,002240143;0,126941458;0,115740741;0,100308642;0,04853644;0,003858025;0
CR_VINYALS_NO_REG;2020;0,014934289;0;0,104540024;0,111882716;0,246415771;0,032108722;0,862455197;0,17921147;0,412808642;0,29495221;0,24691358;0,059737157
CR_VINYALS_NO_REG;2021;0,04853644;0,128141534;0,078405018;0,150462963;0,134408602;0,010080645;0,011200717;0,04853644;0,088734568;0,302419355;0,25462963;0,138142174
CR_VINYALS_NO_REG;2022;0,149342891;0,107473545;0,141875747;0,13117284;0,197879331;0,001493429;0,067204301;0,283751493;0,003858025;0,197879331;0,227623457;0,089605735
CR_VINYALS_NO_REG;2023;0,104540024;0,090939153;0,123207885;0,050154321;0,067204301;0,007467145;0,04853644;0,059737157;0,088734568;0,112007168;0,088734568;0
CR_VINYALS_NO_REG;2024;0,011200717;0,004133598;0;0;0;0,002986858;0,003733572;0,056003584;0,061728395;0,026135006;0,019290123;0,018667861
CR_VINYALS_REG;2020;0;0;0;0;0;0;0;0,810185185;0;0;0;0
CR_VINYALS_REG;2021;0,037335723;0;0,056003584;0,054012346;0,063470729;0,069817802;1,019265233;0,709378734;0,146604938;0;0;0
CR_VINYALS_REG;2022;0;0;0;0;0,145609319;0,077658303;0,810185185;0,485364397;0,455246914;0;0;0
CR_VINYALS_REG;2023;0;0;0;0;0;0,015681004;0,567502987;0,511499403;0,077160494;0;0;0
CR_VINYALS_REG;2024;0;0;0;0;0;0;0,380824373;0,373357228;0,100308642;0;0;0
CR_VINYALS_TOTAL;2020;0,014934289;0;0,104540024;0,111882716;0,246415771;0,032108722;0,862455197;0,989396655;0,412808642;0,29495221;0,24691358;0,059737157
CR_VINYALS_TOTAL;2021;0,085872162;0,128141534;0,134408602;0,204475309;0,197879331;0,079898447;1,03046595;0,757915173;0,235339506;0,302419355;0,25462963;0,138142174
CR_VINYALS_TOTAL;2022;0,149342891;0,107473545;0,141875747;0,13117284;0,34348865;0,079151732;0,877389486;0,76911589;0,459104938;0,197879331;0,227623457;0,089605735
CR_VINYALS_TOTAL;2023;0,104540024;0,090939153;0,123207885;0,050154321;0,067204301;0,023148148;0,616039427;0,571236559;0,165895062;0,112007168;0,088734568;0
CR_VINYALS_TOTAL;2024;0,011200717;0,004133598;0;0;0;0,002986858;0,384557945;0,429360812;0,162037037;0,026135006;0,019290123;0,018667861
EDAR_ANGLES;EXTRAPOLAT;0,037062865;0,041048231;0,037095257;0,038378626;0,037153562;0,038425486;0,037276652;0,037315522;0,038418792;0,037121171;0,038318377;0,037075822
EDAR_BANYOLES;EXTRAPOLAT;0,098675886;0,109793966;0,099812697;0,105199237;0,102424483;0,107195491;0,107777566;0,10922736;0,106987315;0,101007067;0,102678827;0,098988869
EDAR_BESCANO;EXTRAPOLAT;0,004921423;0,005467161;0,004960985;0,005196281;0,005050523;0,005265134;0,005234803;0,005284777;0,005258679;0,00500159;0,005110214;0,004931834
EDAR_CAMPRODON;MITJANA_2010-20;0,019479467;0,021932432;0,019718141;0,019859387;0,01838891;0,019817649;0,022942075;0,027664147;0,020701722;0,019248136;0,018269573;0,020232208
EDAR_CASSA;EXTRAPOLAT;0,033580242;0,037337574;0,033910746;0,035638287;0,034669611;0,036218299;0,036222422;0,036643398;0,036157245;0,034257866;0,03490564;0,033670715
EDAR_CELRA;EXTRAPOLAT;0,02330897;0,025816857;0,023332673;0,024149616;0,023384818;0,024193703;0,023493849;0,023527033;0,024188804;0,023356375;0,024100631;0,023313711
EDAR_ESQ;MITJANA_2010-20;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951;0,003882951
EDAR_FLAÇA;EXTRAPOLAT;0,003446214;0,003834564;0,003482899;0,003668121;0,003569216;0,003730557;0,00374185;0,003791482;0,003723867;0,003521741;0,003585616;0,003457003
EDAR_FOLG;MITJANA_2010-20;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497;0,005648497
EDAR_GIRONA;EXTRAPOLAT;0,443268776;0,49297839;0,447879507;0,47116306;0,458480357;0,479266537;0,480180168;0,486074496;0,478428473;0,452739294;0,46093473;0,444545987
EDAR_HOSTOLES;MITJANA_2010-20;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439;0,010316439
EDAR_MANLLEU;MITJANA_2010-20;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392;0,075684392
EDAR_PALS;EXTRAPOLAT;0,009069355;0,011280564;0,011628308;0,016660986;0,017530959;0,021171637;0,029600686;0,032874013;0,020704486;0,0143344;0,010980253;0,009781597
EDAR_QUART;EXTRAPOLAT;0,007595332;0,008422007;0,007623273;0,007925503;0,00768614;0,007973623;0,007814204;0,00784913;0,007968811;0,007651214;0,007865352;0,007602317
EDAR_RIBES;MITJANA_2010-20;0,023639959;0,026568731;0,023898651;0,024144917;0,022468232;0,024097743;0,02736057;0,032427906;0,025049074;0,023396483;0,022438812;0,024446472
EDAR_RIPOLL;MITJANA_2010-20;0,084392575;0,093560263;0,084472004;0,087117723;0,084029475;0,087100135;0,085555633;0,087149872;0,087404988;0,084318821;0,086584229;0,084647881
EDAR_RIUDELLOTS;EXTRAPOLAT;0,008792681;0,009758579;0,008840023;0,009219189;0,008943315;0,00929924;0,009158505;0,009218759;0,009290345;0,008887365;0,009116902;0,008805593
EDAR_RODA;MITJANA_2010-20;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126;0,013311126
EDAR_SEVA;MITJANA_2010-20;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322;0,004101322
EDAR_STGREGORI;EXTRAPOLAT;0,003510235;0,003889814;0,003517574;0,003649994;0,003536446;0,003664078;0,00357419;0,003584675;0,003661911;0,003525961;0,003631576;0,003512332
EDAR_STHILARI;MITJANA_2010-20;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101;0,017365101
EDAR_STJOANABADESSES;MITJANA_2010-20;0,011839016;0,013155545;0,011870024;0,012198403;0,011699478;0,012195199;0,012282436;0,0128871;0,012307346;0,011811108;0,011996539;0,011935142
EDAR_STQUIRZE;MITJANA_2010-20;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684;0,004442684
EDAR_TARADELL;MITJANA_2010-20;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472;0,017499472
EDAR_TONA;MITJANA_2010-20;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251;0,017684251
EDAR_TORELLO;MITJANA_2010-20;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003;0,058517003
EDAR_TORROELLA;EXTRAPOLAT;0,039959794;0,047353807;0,046428293;0,059709642;0,061322293;0,071091429;0,091791491;0,100058238;0,0699103;0,053251823;0,045345206;0,041749383
EDAR_VIC;EXTRAPOLAT;0,205318535;0,228986971;0,207969193;0,218319097;0,211431764;0,2191992;0,215423671;0,219550896;0,219976487;0,209959176;0,213593682;0,20589165
EDAR_VILOBI;MITJANA_2010-20;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438;0,004809438
